Are you sure you want to delete selected rules?,您確定要刪除選取的規則嗎？,module,Amasty_GroupAssign
Edit,編輯,module,Amasty_GroupAssign
Geo Ip Data,地理 IP 數據,module,Amasty_Geoip
IP Database Update Settings,IP 資料庫更新設定,module,Amasty_Geoip
Refresh IP Database,刷新IP資料庫,module,Amasty_Geoip
Debug,偵錯,module,Amasty_Geoip
Enable Force IP,啟用強制 IP,module,Amasty_Geoip
Force IP Address,強制 IP 位址,module,Amasty_Geoip
You can set IP address for testing. Please be careful to avoid issues on production.,您可以設定IP位址進行測試。請注意避免生產中出現問題。,module,Amasty_Geoip
Customer Group Catalog,顧客群目錄,module,Amasty_Groupcat
General Settings,常規設定,module,Amasty_Groupcat
Enable module,啟用模組,module,Amasty_Groupcat
Email Sender for Admin 'Get a Quote' Reply Email,管理員「取得報價」回覆電子郵件的發送者,module,Amasty_Groupcat
Email Template for Admin 'Get a Quote' Reply Email,管理員「取得報價」回覆電子郵件的範本,module,Amasty_Groupcat
"Email template chosen based on theme fallback when ""Default"" option is selected","選擇""預設""選項時，根據後援主題選擇電子郵件模板",module,Amasty_Groupcat
Batch Size,批量大小,module,Amasty_Groupcat
Indicates how many rules will be handled during one indexation iteration. Affects the indexation process speed and server memory consumption.,指示在一次索引迭代期間將處理多少條規則。影響索引處理速度和伺服器記憶體消耗。,module,Amasty_Groupcat
Frontend Options,前端選項,module,Amasty_Groupcat
Hide Price Text,隱藏價格文字,module,Amasty_Groupcat
"Display the above text when price is hidden, e.g. ‘Call for Price’","隱藏價格時顯示上述文字，例如""Call for Price(早贖價)""",module,Amasty_Groupcat
Custom CSS Styles for Hide Price Link,用於隱藏價格連結的自訂 CSS 樣式,module,Amasty_Groupcat
Customize the CSS Styles for the Hide Price Link,自訂隱藏價格連結的 CSS 樣式,module,Amasty_Groupcat
Upload Image,上傳圖片,module,Amasty_Groupcat
Show the uploaded image instead of price,顯示上傳的圖片而不是價格,module,Amasty_Groupcat
Link Url,連結網址,module,Amasty_Groupcat
Use text ‘AmastyHidePricePopup’ for opening Ajax Popup with a ‘Get a Quote’ form
"                        Insert the page URL to redirect customers to any page you need"""
"                        Insert the page URL to redirect customers to any page you need"""Amasty_Groupcat,"使用文字""AmastyHidePricePopup""透過""取得報價""表單開啟 Ajax 彈出視窗 插入頁面 URL 以將顧客重新導向至您需要的任何頁面"
Admin 'Get a Quote' Email Notifications,"管理員""取得報價""電子郵件通知",module,Amasty_Groupcat
Send Email to,發送電子郵件至,module,Amasty_Groupcat
Leave Empty to Disable Notifications,留空以停用通知,module,Amasty_Groupcat
Email Sender,電子郵件寄件人,module,Amasty_Groupcat
Email Template,電子郵件模板,module,Amasty_Groupcat
Auto Reply 'Get a Quote' Email Options,"自動回覆""取得報價""電子郵件選項",module,Amasty_Groupcat
Enable,啟用,module,Amasty_Groupcat
Developer Options,開發者選項,module,Amasty_Groupcat
Category Item Selector,類別項目選擇器,module,Amasty_Groupcat
GDPR Consent,GDPR 同意書,module,Amasty_Groupcat
Enabled,啟用,module,Amasty_Groupcat
Сonsent Text,同意文字,module,Amasty_Groupcat
Amasty Customer Group Catalog Rule,Amasty 顧客群組目錄規則,module,Amasty_Groupcat
Indexed rule/product rule/customer associations,索引規則/產品規則/顧客關聯,module,Amasty_Groupcat
Indexed product/rule association,索引產品/規則關聯,module,Amasty_Groupcat
Indexed customer/rule association,索引顧客/規則關聯,module,Amasty_Groupcat
Are you sure?,你確定嗎？,module,Amasty_Groupcat
Request ID,請求ID,module,Amasty_Groupcat
Name,姓名,module,Amasty_Groupcat
Email,電子郵件,module,Amasty_Groupcat
Phone,電話,module,Amasty_Groupcat
Product Id,產品ID,module,Amasty_Groupcat
Customer Group Catalog Rule,顧客組目錄規則,module,Amasty_Groupcat
Rule Information,規則資訊,module,Amasty_Groupcat
Rule Name,規則名稱,module,Amasty_Groupcat
Select...,選擇...,module,Amasty_Groupcat
Stores,商店,module,Amasty_Groupcat
Priority,優先事項,module,Amasty_Groupcat
"If the product matches several rules, the one with the higher priority will be applied",如果產品符合多條規則，則優先順序較高的一條,module,Amasty_Groupcat
Use Date Range,使用日期範圍,module,Amasty_Groupcat
From,從,module,Amasty_Groupcat
To,到,module,Amasty_Groupcat
Customer Groups,顧客群,module,Amasty_Groupcat
Leave empty to apply to all customer groups,留空以適用於所有顧客群,module,Amasty_Groupcat
Please mind these conditions are applied only for logged in customers,請注意，這些條件僅適用於登入的顧客,module,Amasty_Groupcat
Categories,類別,module,Amasty_Groupcat
Hide Category,隱藏類別,module,Amasty_Groupcat
Select Categories to Hide,選擇要隱藏的類別,module,Amasty_Groupcat
Products,產品,module,Amasty_Groupcat
Select Product,選擇產品,module,Amasty_Groupcat
Apply To Out Of Stock Products,適用於缺貨產品,module,Amasty_Groupcat
Hide Product,隱藏產品,module,Amasty_Groupcat
Product Page Display Options,產品頁面顯示選項,module,Amasty_Groupcat
Hide Price,隱藏價格,module,Amasty_Groupcat
Select the behavior for price hiding applied to a certain group of customers. The 'Replace with text' condition offers you to display custom text instead of price. The option 'Replace to request form' should be used if you want to display a link to the request form.,"選擇應用於特定顧客群組的價格隱藏行為。 ""替換為文字""條件可讓您顯示自訂文字而不是價格。如果您想顯示請求表單的鏈接，則應使用""替換為請求表單""選項。",module,Amasty_Groupcat
Replacement block for product page,產品頁面的替換區塊,module,Amasty_Groupcat
Replacement block for categories page,類別頁面的替換區塊,module,Amasty_Groupcat
"Hide ""Add to cart"" button","隱藏""加入購物車""按鈕",module,Amasty_Groupcat
"Hide ""Add to wishlist"" button","隱藏""加入到願望清單""按鈕",module,Amasty_Groupcat
"Hide ""Add to compare"" button","隱藏""加入比較""按鈕",module,Amasty_Groupcat
Direct Links,直接連結,module,Amasty_Groupcat
Allow Direct Links,允許直接連結,module,Amasty_Groupcat
Action On Forbid,禁止行動,module,Amasty_Groupcat
This action will be applied when requested category or product page will be forbidden by this rule,當要求的類別或產品頁面被此規則禁止時，將套用此操作,module,Amasty_Groupcat
CMS page redirect to,CMS 頁面重新導向至,module,Amasty_Groupcat
Customers will be redirected to this CMS page when they try to access a forbidden page,當顧客嘗試存取禁止頁面時，他們將被重定向到此 CMS 頁面,module,Amasty_Groupcat
Add New Rule,新增規則,module,Amasty_Groupcat
All Store Views,所有商店視圖,module,Amasty_Groupcat
Store View,商店視圖,module,Amasty_Groupcat
Are you sure you want to delete selected rule(s)?,您確定要刪除選取的規則嗎？,module,Amasty_Groupcat
Rule ID,規則ID,module,Amasty_Groupcat
Edit,編輯,module,Amasty_Groupcat
Advanced: Products,進階：產品,module,Amasty_Rolepermissions
Advanced: Product Attributes,進階：產品屬性,module,Amasty_Rolepermissions
Advanced: Admin User Role,進階：管理員使用者角色,module,Amasty_Rolepermissions
Promo Banners Lite,促銷橫幅精簡版,module,Amasty_BannersLite
General,一般的,module,Amasty_BannersLite
Enable Top Banners,啟用頂部橫幅,module,Amasty_BannersLite
Enable After Product Description Banners,在產品描述橫幅後啟用,module,Amasty_BannersLite
Enable Product Label,啟用產品標籤,module,Amasty_BannersLite
Show One Banner Only,僅顯示一個橫幅,module,Amasty_BannersLite
Highlight Promotion,亮點促銷,module,Amasty_BannersLite
Show For,顯示為,module,Amasty_BannersLite
All Products,所有產品,module,Amasty_BannersLite
Product SKU,產品庫存單位,module,Amasty_BannersLite
Products in Category,類別中的產品,module,Amasty_BannersLite
Product SKUs,產品 SKU,module,Amasty_BannersLite
"A list of SKUs, separated by commas",SKU 列表，以逗號分隔,module,Amasty_BannersLite
Products from Categories,類別產品,module,Amasty_BannersLite
"Banners and Labels will be displayed on pages of products associated with the specified categories, NOT on category pages itself",橫幅和標籤將顯示在與指定類別相關的產品頁面上，而不是類別頁面本身,module,Amasty_BannersLite
Top Banner On Product Page,產品頁面頂部橫幅,module,Amasty_BannersLite
Image,圖片,module,Amasty_BannersLite
Alt,替代,module,Amasty_BannersLite
On Hover Text,懸停文字時,module,Amasty_BannersLite
Link,關聯,module,Amasty_BannersLite
After Product Description Banner,產品描述橫幅後,module,Amasty_BannersLite
Product Label,產品標籤,module,Amasty_BannersLite
Enabled,啟用,module,Amasty_CheckoutDeliveryDate
Delivery Date Field is Mandatory,交貨日期欄位為必填項,module,Amasty_CheckoutDeliveryDate
Available Days,可用天數,module,Amasty_CheckoutDeliveryDate
Available Hours,可用時間,module,Amasty_CheckoutDeliveryDate
"Please specify the timeframe available for delivery. Example: 8-12, 14-18, 20-24<br/>"
"                    Use <a target=""""_blank"""" href=""""https://amasty.com/delivery-date-for-magento-2.html?utm_source=extension&utm_medium=link&utm_campaign=osc-delivery-date-m2"""">Amasty Delivery Date</a> to limit or restrict delivery for the same or next day the order was placed."""
"                    Use <a target=""""_blank"""" href=""""https://amasty.com/delivery-date-for-magento-2.html?utm_source=extension&utm_medium=link&utm_campaign=osc-delivery-date-m2"""">Amasty Delivery Date</a> to limit or restrict delivery for the same or next day the order was placed."""Amasty_CheckoutDeliveryDate,"請指定可交付的時間範圍。範例：8-12、14-18、20-24<br/> 使用 <a target=""_blank"" href=""https://amasty.com/delivery-date-for-magento-2.html?utm_source= Extension&utm_medium=link&utm_campaign=osc-delivery-date-m2"">Amasty Delivery Date</a> 用於限製或限制下訂單當天或第二天的交貨。"
Enable Delivery Comment,啟用送貨備註,module,Amasty_CheckoutDeliveryDate
Delivery Comment Default Text,送貨備註預設文字,module,Amasty_CheckoutDeliveryDate
Specify default text example for delivery comment.,指定送貨備註的預設文字範例。,module,Amasty_CheckoutDeliveryDate
Allow Gift Messages on Order Level,允許在訂單層級添加禮物訊息,module,Amasty_CheckoutGiftWrap
Allow Gift Messages for Order Items,允許訂單項目添加禮物訊息,module,Amasty_CheckoutGiftWrap
Gift Wrap Fee,禮物包裝費用,module,Amasty_CheckoutGiftWrap
Gift Messages,禮物訊息,module,Amasty_CheckoutGiftWrap
Add a gift message,添加禮物訊息,module,Amasty_CheckoutGiftWrap
Re-order blocks via drag and drop,透過拖放重新排序區塊,module,Amasty_CheckoutLayoutBuilder
Checkout Design,結帳設計,module,Amasty_CheckoutStyleSwitcher
Checkout Page Layout,結帳頁面佈局,module,Amasty_CheckoutStyleSwitcher
Display Billing Address On,顯示帳單地址於,module,Amasty_CheckoutStyleSwitcher
Place Order Button Position,下訂單按鈕位置,module,Amasty_CheckoutStyleSwitcher
"Please keep in mind that some payment methods may override this option, thus for such methods the button may remain in Payment Methods block regardless of this option's value.",請注意，某些付款方式可能會覆蓋此選項，因此對於這些付款方式，下訂單按鈕可能會保持在付款方式區塊中，不論此選項的值為何。,module,Amasty_CheckoutStyleSwitcher
Success Page Custom Block,成功頁自定義區塊,module,Amasty_CheckoutThankYouPage
Specify the ID of custom CMS block to be displayed on the checkout success page,指定要顯示在結帳成功頁面的自定義 CMS 區塊 ID,module,Amasty_CheckoutThankYouPage
Order Success Page,訂單成功頁,module,Amasty_CheckoutThankYouPage
Custom Order Success Page,自定義訂單成功頁,module,Amasty_CheckoutThankYouPage
Disable it to show the default order success page instead.<br>
Note: if frozenDisable it to show the default order success page instead.<br>,
Note: if frozen,將其停用以顯示預設的訂單成功頁面。<br>注意：如果凍結，對訂單成功頁的控制將移至感謝頁模組。,module,Amasty_CheckoutThankYouPage
Google Address Autocomplete,Google 地址自動完成,module,Amasty_GoogleAddressAutocomplete
General,一般設定,module,Amasty_GoogleAddressAutocomplete
Google Address Suggestion,Google 地址建議,module,Amasty_GoogleAddressAutocomplete
"Address auto complete while user is typing, using geolocation Google technology. The browser may ask permissions for Location",使用 Google 地理定位技術，當用戶輸入地址時自動完成。瀏覽器可能會請求位置權限。,module,Amasty_GoogleAddressAutocomplete
Google API Key,Google API 金鑰,module,Amasty_GoogleAddressAutocomplete
"Click <a href=""https://developers.google.com/maps/documentation/javascript/examples/places-autocomplete-addressform"" target=""_blank"">here</a> to get API key","點擊<a href=""https://developers.google.com/maps/documentation/javascript/examples/places-autocomplete-addressform"" target=""_blank"">這裡</a>獲取 API 金鑰",module,Amasty_GoogleAddressAutocomplete
Address Autocomplete Restrictions,地址自動完成限制,module,Amasty_GoogleAddressAutocomplete
"If you ship goods to a limited number of countries, select those countries whose addresses will be offered to customers by the Google Address Autocomplete. Due to Google restrictions, you can specify up to 5 countries (find more information <a href=""https://developers.google.com/maps/documentation/javascript/place-autocomplete#add_autocomplete"" target=""_blank"">here</a>). Leave empty to ignore this feature.","如果您僅將商品運送到少數幾個國家，請選擇這些國家，Google 地址自動完成將提供這些國家的地址。由於 Google 的限制，您最多可以指定 5 個國家（詳細資訊請見<a href=""https://developers.google.com/maps/documentation/javascript/place-autocomplete#add_autocomplete"" target=""_blank"">這裡</a>）。留空則忽略此功能。",module,Amasty_GoogleAddressAutocomplete
"If your Magento is multistore, we advise to configure this setting for each Store View specifically to use the feature according to your business needs.",如果您的 Magento 是多商店，我們建議針對每個商店視圖具體配置此設定，以根據您的業務需求使用此功能。,module,Amasty_GoogleAddressAutocomplete
Information,資訊,module,Amasty_CheckoutCore
General,一般的,module,Amasty_CheckoutCore
Enable One Step Checkout,啟用一步結帳,module,Amasty_CheckoutCore
Allow to Edit Products in the Order Summary,允許編輯訂單摘要中的產品,module,Amasty_CheckoutCore
Finish Product Editing,完成產品編輯,module,Amasty_CheckoutCore
Select ‘Automatically’ to trigger an update of Order Summary automatically after the quantity or product options are changed.,"選擇""自動""可在數量或產品選項變更後自動觸發訂單摘要更新。",module,Amasty_CheckoutCore
Enable JS and HTML bundling and minifying for checkout page,為結帳頁面啟用 JS 和 HTML 捆綁和縮小,module,Amasty_CheckoutCore
Up to 30% faster checkout page load time and up to twice smaller bandwidth consumption due to reduced resources size.,由於資源大小減少，結帳頁面載入時間加快了 30%，頻寬消耗減少了兩倍。,module,Amasty_CheckoutCore
"How it works: the concept is similar to caching. Initially, checkout page starts loading with bundling disabled, but as soon as all files are loaded, all js and html files get minified and merged into one, so that the next time the page loads faster.",工作原理：這個概念與快取類似。最初，結帳頁面在停用捆綁的情況下開始加載，但一旦加載了所有文件，所有 js 和 html 文件就會縮小並合併為一個，以便下次頁面加載速度更快。,module,Amasty_CheckoutCore
Allow Guest Checkout,允許訪客結帳,module,Amasty_CheckoutCore
Let Customers Create an Account at Checkout,讓顧客在結帳時建立帳戶,module,Amasty_CheckoutCore
Automatically Log in Customers After Creating an Account at Checkout,結帳時建立帳戶後自動登入顧客,module,Amasty_CheckoutCore
Create an Account' Checkbox is Checked by Default,"預設選取""建立帳戶""核取方塊",module,Amasty_CheckoutCore
Social Login on Checkout,結帳時社群登入,module,Amasty_CheckoutCore
Design,設計,module,Amasty_CheckoutCore
Texts and Default Values,文字和預設值,module,Amasty_CheckoutCore
Checkout Page Title,結帳頁面標題,module,Amasty_CheckoutCore
Checkout Page Description,結帳頁面說明,module,Amasty_CheckoutCore
"Provide customers with important info about taxes (e.g. VAT) or any other payment specifics.<br/>Supported HTML tags: &ltb&gt, &ltu&gt, &lti&gt, &lts&gt, &ltstrong&gt.","向客戶提供有關稅務（例如增值稅）或任何其他付款細節的重要資訊。<br/>支持的 HTML 標籤: &ltb&gt, &ltu&gt, &lti&gt, &lts&gt, &ltstrong&gt.",module,Amasty_CheckoutCore
Checkout Text Font,結帳文字字體,module,Amasty_CheckoutCore
"Specify the <a href=""https://fonts.google.com/"" target=""_blank"">Google font</a> name. For example <strong>Roboto</strong>, <strong>Open Sans</strong> or <strong>Indie Flower</strong>"
<br/>Some fonts use extra parameters e.g. <strong>Molle:400i</strong> where 400 = regular" 700 = bold)""","Specify the <a href=""https://fonts.google.com/"" target=""_blank"">Google font</a> name. For example <strong>Roboto</strong>, <strong>Open Sans</strong> or <strong>Indie Flower</strong>"
<br/>Some fonts use extra parameters e.g. <strong>Molle:400i</strong> where 400 = regular,Amasty_CheckoutCore," 700 = bold)""",module
Default Shipping Method,預設配送方式,module,Amasty_CheckoutCore
Default Payment Method,預設付款方式,module,Amasty_CheckoutCore
Default Country,預設國家/地區,module,Amasty_CheckoutCore
Default Region/State,預設地區/州,module,Amasty_CheckoutCore
Default Zip/Postal Code,預設郵遞區號,module,Amasty_CheckoutCore
Default City,預設城市,module,Amasty_CheckoutCore
Layout,佈局,module,Amasty_CheckoutCore
Checkout Page Layout,結帳頁面佈局,module,Amasty_CheckoutCore
"Please keep in mind that, for 3 Columns layout, third column will be displayed only if Customer's Order may require shipping (contains non-Virtual products, in most cases).",請記住，對於 3 列佈局，僅當顧客的訂單可能需要配送時（在大多數情況下包含非虛擬產品），才會顯示第三列。,module,Amasty_CheckoutCore
Address Formatting,地址格式,module,Amasty_CheckoutCore
Number of Lines in a Street Address,街道地址的行數,module,Amasty_CheckoutCore
Valid range: 1-4,有效範圍：1-4,module,Amasty_CheckoutCore
Display Multiple Shipping Address In,顯示多個送貨地址,module,Amasty_CheckoutCore
Color Scheme,配色方案,module,Amasty_CheckoutCore
Heading Text Color,標題文字顏色,module,Amasty_CheckoutCore
Order Summary Background,訂單摘要背景,module,Amasty_CheckoutCore
Checkout Background Color,結帳背景顏色,module,Amasty_CheckoutCore
Place Order Button Color,下訂單按鈕顏色,module,Amasty_CheckoutCore
Additional Fields and Other Extras,附加欄位和其他附加內容,module,Amasty_CheckoutCore
Discount Field,折扣字段,module,Amasty_CheckoutCore
Show Unit Price,顯示單價,module,Amasty_CheckoutCore
Enable the setting if you want to show the price per item for each product in the Order Summary block,如果您想在訂單摘要區塊中顯示每種產品的每件商品的價格，請啟用該設置,module,Amasty_CheckoutCore
Newsletter Checkbox,電子報核取方塊,module,Amasty_CheckoutCore
Newsletter is Checked by Default,預設會選取電子報,module,Amasty_CheckoutCore
Enable Terms and Conditions,啟用條款和條件,module,Amasty_CheckoutCore
Terms and Conditions Checkbox Positioning,條款與條件核取方塊位置,module,Amasty_CheckoutCore
Order Comment,訂單評論,module,Amasty_CheckoutCore
Optional UI Elements,可選的使用者介面元素,module,Amasty_CheckoutCore
Display Header and Footer,顯示頁首和頁尾,module,Amasty_CheckoutCore
Top Block,頂部塊,module,Amasty_CheckoutCore
Select custom CMS block name to be displayed above the checkout,選擇要在結帳上方顯示的自訂 CMS 區塊名稱,module,Amasty_CheckoutCore
Bottom Block,底部塊,module,Amasty_CheckoutCore
Select custom CMS block name to be displayed below the checkout,選擇要在結帳下方顯示的自訂 CMS 區塊名稱,module,Amasty_CheckoutCore
Geolocation,地理定位,module,Amasty_CheckoutCore
Geo IP Location,地理 IP 位置,module,Amasty_CheckoutCore
Detect User Country Based on the IP Address and Automatically Fills it in at Checkout,根據IP位址偵測用戶所在國家並在結帳時自動填寫,module,Amasty_CheckoutCore
"Checkout page cache (including but not limited to UI components configuration, position of page elements, inactive heavyweight components of the page and so on)",結帳頁面快取（包括但不限於UI元件配置、頁面元素位置、頁面非活動重量級元件等）,module,Amasty_CheckoutCore
Default Values,預設值,module,Amasty_CheckoutCore
Customer Information & Shipping Address,顧客資訊和送貨地址,module,Amasty_CheckoutCore
Billing Address,帳單地址,module,Amasty_CheckoutCore
Sign Up for Our Newsletter,訂閱我們的電子報,module,Amasty_CheckoutCore
Create an Account,建立一個帳戶,module,Amasty_CheckoutCore
Date of Birth,出生日期,module,Amasty_CheckoutCore
Not yet calculated,尚未計算,module,Amasty_CheckoutCore

Enable the module-mage-2.4.5-fix module for the extension to function correctly.
Please
"            """
Enable the module-mage-2.4.5-fix module for the extension to function correctly.
Please
"            """Amasty_ShopbyBase,啟用 module-mage-2.4.5-fix 模組，確保擴展功能正常運行。 請在 SSH 中運行以下命令：composer require amasty/module-mage-2.4.5-fix

Considering your current Magento version
prevent frontend issuesrun the following command,
in the SSH: php bin/magento module:disable Amasty_Mage245Fix
"            """
Considering your current Magento version
prevent frontend issuesrun the following command,
in the SSH: php bin/magento module:disable Amasty_Mage245Fix
"            """Amasty_ShopbyBase,考慮到您目前的 Magento 版本，請停用 module-mage-2.4.5-fix 模組以防止前端問題，因為它僅與 2.4.5 版本相容。請在 SSH 中運行以下命令：php bin/magento module:disable Amasty_Mage245Fix

Enable the module-shop-by-live-search module to activate Live Search and Improved Layered Navigation integration.
Please
"            """
Enable the module-shop-by-live-search module to activate Live Search and Improved Layered Navigation integration.
Please
"            """Amasty_ShopbyBase,啟用 module-shop-by-live-search 模組以啟動 Live Search 和 Improved Layered Navigation 整合。請在 SSH 中運行以下命令：composer require amasty/module-shop-by-live-search

Enable the module-shopby-livesearch-root-category module to activate Live Search and Improved Layered Navigation integration.
Please
"            """
Enable the module-shopby-livesearch-root-category module to activate Live Search and Improved Layered Navigation integration.
Please
"            """Amasty_ShopbyBase,啟用 module-shopby-livesearch-root-category 模組以啟動 Live Search 和 Improved Layered Navigation 整合。請在 SSH 中運行以下命令：composer require amasty/module-shopby-livesearch-root-category
Improved Layered Navigation: Brands,改進的分層導航：品牌,module,Amasty_ShopbyBrand
General,一般的,module,Amasty_ShopbyBrand
Brand Attribute,品牌屬性,module,Amasty_ShopbyBrand
Creates SEO-friendly brand pages. Every page contains all your products filtered by particular brand and contains unique content that you assigned for the option of brand attribute.,建立 SEO 友善的品牌頁面。每個頁面都包含按特定品牌篩選的所有產品，並包含您為品牌屬性選項分配的獨特內容。,module,Amasty_ShopbyBrand
URL Key,網址鍵,module,Amasty_ShopbyBrand
Adds a key before brand name in URL like /[key]/brand-name.html.,在 URL 中的品牌名稱之前新增鍵，例如 /[key]/brand-name.html。,module,Amasty_ShopbyBrand
Choose CMS Page,選擇CMS頁面,module,Amasty_ShopbyBrand
Please make sure the CMS page is enabled (Content -> Elements -> Pages).,請確保 CMS 頁面已啟用（內容 -> 元素 -> 頁面）。,module,Amasty_ShopbyBrand
Brands Item Label,品牌 商品標籤,module,Amasty_ShopbyBrand
Used in top menu and account links.,用於頂部選單和帳戶連結。,module,Amasty_ShopbyBrand
Display tooltip,顯示工具提示,module,Amasty_ShopbyBrand
Tooltip content,工具提示內容,module,Amasty_ShopbyBrand
"Possible variables: {title}, {small_image}, {image}, {description}, {short_description}.","可能的變數：{title}, {small_image}, {image}, {description}, {short_description}",module,Amasty_ShopbyBrand
Exclude Brands without Products from Sitemap,從網站地圖中排除沒有產品的品牌,module,Amasty_ShopbyBrand
Add Brands to Account Top Links,將品牌添加到帳戶熱門鏈接,module,Amasty_ShopbyBrand
Display Link to All Brands Page in Account Top Links.,在帳戶頂部連結中顯示所有品牌頁面的連結。,module,Amasty_ShopbyBrand
Add Brands Link to Top Menu,將品牌連結新增至頂部選單,module,Amasty_ShopbyBrand
Display Link to All Brands Page in Top Menu.,在頂部選單中顯示所有品牌頁面的連結。,module,Amasty_ShopbyBrand
Show Brands List Popup,顯示品牌清單彈出視窗,module,Amasty_ShopbyBrand
Enable to display the popup with brands upon hovering over the corresponding top menu link.,啟用後，將滑鼠懸停在相應的頂部選單連結上時顯示帶有品牌的彈出視窗。,module,Amasty_ShopbyBrand
Brands List Popup Configuration,品牌清單彈出配置,module,Amasty_ShopbyBrand
Show Brand Logo,顯示品牌標誌,module,Amasty_ShopbyBrand
"Image Max Width, px",圖片最大寬度，像素,module,Amasty_ShopbyBrand
"Image Max Height, px",圖片最大高度，像素,module,Amasty_ShopbyBrand
Optional.,非必選的,module,Amasty_ShopbyBrand
Enable Filter by Character,啟用按字元篩選,module,Amasty_ShopbyBrand
Show Characters without Brands,顯示沒有品牌的字元,module,Amasty_ShopbyBrand
in a Filter by Character.,在按字元篩選器中。,module,Amasty_ShopbyBrand
Show Products Quantity,顯示產品數量,module,Amasty_ShopbyBrand
Show Brands without Products,顯示沒有產品的品牌,module,Amasty_ShopbyBrand
Please note that this setting may affect performance.,請注意，此設定可能會影響效能。,module,Amasty_ShopbyBrand
Enable,啟用,module,Amasty_ShopbyBrand
"Displays the random products of the same brand at the bottom of the Product page. Note. Please enable ""Used in Product Listing"" setting for brand attribute.","產品頁面底部隨機展示同品牌的產品。備註。請啟用品牌屬性的""用於產品詳情""設定。",module,Amasty_ShopbyBrand
Max Product Count,最大產品數量,module,Amasty_ShopbyBrand
Please set the quantity of the products displayed. Default value is 7.,請設定顯示產品的數量。預設值為 7。,module,Amasty_ShopbyBrand
Product Page Brand Settings,產品頁面品牌設置,module,Amasty_ShopbyBrand
Display Brand Title on Product Page,在產品頁面上顯示品牌標題,module,Amasty_ShopbyBrand
Display Brand Logo on Product Page,在產品頁面上顯示品牌標誌,module,Amasty_ShopbyBrand
"Brand Logo Width, px",品牌標誌寬度，像素,module,Amasty_ShopbyBrand
"If the field is left empty, the default image size (30px) will be used.",如果該欄位留空，則將使用預設圖片大小 (30px)。,module,Amasty_ShopbyBrand
"Brand Logo Height, px",品牌標誌高度，像素,module,Amasty_ShopbyBrand
Display Short Description on Product Page,在產品頁面上顯示簡短說明,module,Amasty_ShopbyBrand
Product Listing Brand Settings,產品清單品牌設置,module,Amasty_ShopbyBrand
Display Brand Logo on Product Listing,在產品清單上顯示品牌標誌,module,Amasty_ShopbyBrand
"Note. Please enable ""Used in Product Listing"" setting for brand attribute.","備註。請啟用品牌屬性的""用於產品詳情""設定。",module,Amasty_ShopbyBrand
Brand Logo Width,品牌標誌寬度,module,Amasty_ShopbyBrand
"Please specify the value in pixels (e.g. 10) or percent (e.g. 10%). If the field is left empty, the default image size (30px) will be used.",請以像素（例如 10）或百分比（例如 10%）為單位指定值。如果該欄位留空，則將使用預設圖片大小 (30px)。,module,Amasty_ShopbyBrand
Brand Logo Height,品牌標誌高度,module,Amasty_ShopbyBrand
Add Hreflang Tags for Amasty Brands,為 Amasty 品牌添加 Hreflang 標籤,module,Amasty_ShopbyBrand
Amasty Brand List,Amasty 品牌列表,module,Amasty_ShopbyBrand
List of your brand attribute options. Links lead to Brand Pages.,您的品牌屬性選項清單。連結指向品牌頁面。,module,Amasty_ShopbyBrand
Number of Columns,列數,module,Amasty_ShopbyBrand
Enable Search,啟用搜尋,module,Amasty_ShopbyBrand
Show the number of products next to Brand name. Please note that this setting may affect performance.,在品牌名稱旁邊顯示產品數量。請注意，此設定可能會影響效能。,module,Amasty_ShopbyBrand
Template,範本,module,Amasty_ShopbyBrand
Index,指數,module,Amasty_ShopbyBrand
Amasty Brand Slider,Amasty 品牌滑組,module,Amasty_ShopbyBrand
Brand Slider,品牌滑組,module,Amasty_ShopbyBrand
Visible Items Quantity,可見物品數量,module,Amasty_ShopbyBrand
Disable to display only the brands that have products assigned to them.,停用以僅顯示已分配產品的品牌。,module,Amasty_ShopbyBrand
Sort By,排序方式,module,Amasty_ShopbyBrand
"Slider Max Width, px",滑組最大寬度，像素,module,Amasty_ShopbyBrand
Header Title,標題標題,module,Amasty_ShopbyBrand
Slider Background Color,滑組背景顏色,module,Amasty_ShopbyBrand
Header Text Color,標題文字顏色,module,Amasty_ShopbyBrand
Show Brand Label,顯示品牌標籤,module,Amasty_ShopbyBrand
Show Buttons,顯示按鈕,module,Amasty_ShopbyBrand
Display Prev/Next buttons.,顯示上一個/下一個按鈕。,module,Amasty_ShopbyBrand
Infinity Loop,無限循環,module,Amasty_ShopbyBrand
"Enable continuous loop mode. Because of nature of how the loop mode works (it will rearrange slides), total number of slides must be >= slidesPerView * 2",啟用連續循環模式。由於循環模式的特性（它會重新排列幻燈片），幻燈片的總數必須大於或等於 slidesPerView * 2。,module,Amasty_ShopbyBrand
Simulate Touch,模擬觸摸,module,Amasty_ShopbyBrand
Click and drag to change slides on desktop. On mobile devices swipe is always available.,按一下並拖曳以變更桌面上的幻燈片。在行動裝置上，滑動始終可用。,module,Amasty_ShopbyBrand
Show Pagination,顯示分頁,module,Amasty_ShopbyBrand
Clickable Pagination,可點擊的分頁,module,Amasty_ShopbyBrand
Autoplay,自動播放,module,Amasty_ShopbyBrand
Autoplay Delay,自動播放延遲,module,Amasty_ShopbyBrand
Slider,幻燈片,module,Amasty_ShopbyBrand
